purchase_key,customer_id,item_key,location_key,season,size,color,purchase_amount,review_rating,review_rating_imputed,received_discount,shipping_type,payment_method,purchase_frequency_days,purchases_per_year,est_annual_value
274,274,24,34,Spring,S,Silver,33,4.2,False,True,Express,Debit Card,90,4.06,133.98
275,275,6,20,Spring,M,Indigo,32,3.0,False,True,Express,Cash,14,26.07,834.24
276,276,1,46,Winter,XL,Lavender,85,4.0,False,True,Express,Credit Card,7,52.14,4431.9
277,277,16,41,Fall,XL,Turquoise,30,3.5,False,True,Express,Bank Transfer,14,26.07,782.1
278,278,14,10,Winter,M,Green,29,3.0,False,True,Store Pickup,Bank Transfer,14,26.07,756.03
279,279,18,11,Spring,M,Orange,95,3.7,False,True,Express,Debit Card,365,1.0,95.0
280,280,23,4,Summer,L,Turquoise,69,4.0,False,True,Standard,Bank Transfer,30,12.17,839.73
281,281,21,26,Fall,S,Cyan,69,4.2,False,True,2-Day Shipping,Cash,14,26.07,1798.83
282,282,2,36,Spring,XL,Charcoal,61,2.5,False,True,Standard,Debit Card,14,26.07,1590.27
283,283,16,23,Summer,M,Teal,94,3.0,False,True,2-Day Shipping,Cash,30,12.17,1143.98
284,284,18,26,Fall,S,Maroon,30,3.2,False,True,Next Day Air,Venmo,365,1.0,30.0
285,285,16,35,Summer,M,Red,45,3.5,False,True,Standard,PayPal,90,4.06,182.7
286,286,4,17,Summer,XL,Yellow,39,4.8,False,True,Express,Debit Card,14,26.07,1016.73
287,287,6,27,Summer,L,Gray,51,2.6,False,True,Store Pickup,Debit Card,365,1.0,51.0
288,288,7,8,Spring,L,Blue,37,3.4,False,True,2-Day Shipping,Venmo,14,26.07,964.59
289,289,19,33,Winter,M,Lavender,62,3.7,False,True,2-Day Shipping,Venmo,14,26.07,1616.34
290,290,24,32,Fall,M,Yellow,85,4.5,False,True,2-Day Shipping,Credit Card,30,12.17,1034.45
291,291,19,6,Winter,M,Indigo,33,3.7,False,True,Standard,PayPal,7,52.14,1720.62
292,292,10,8,Fall,XL,Violet,26,3.3,False,True,Next Day Air,Bank Transfer,30,12.17,316.42
293,293,22,44,Spring,M,Green,99,4.7,False,True,Free Shipping,Cash,90,4.06,401.94
294,294,4,7,Spring,M,White,39,2.7,False,True,Express,PayPal,365,1.0,39.0
295,295,16,30,Spring,M,Gold,20,4.6,False,True,Store Pickup,Credit Card,90,4.06,81.2
296,296,8,48,Winter,M,Indigo,42,2.7,False,True,Store Pickup,Credit Card,90,4.06,170.52
297,297,21,14,Spring,S,Lavender,74,4.8,False,True,2-Day Shipping,Credit Card,7,52.14,3858.36
298,298,22,8,Summer,XL,Purple,26,4.4,False,True,Standard,Credit Card,14,26.07,677.82
299,299,19,20,Winter,M,Lavender,53,4.0,False,True,Standard,Venmo,90,4.06,215.18
300,300,23,38,Summer,M,Maroon,80,3.2,False,True,Next Day Air,PayPal,14,26.07,2085.6
301,301,5,15,Spring,M,Teal,98,4.4,False,True,Store Pickup,PayPal,7,52.14,5109.72
302,302,16,38,Spring,M,Green,95,3.8,False,True,Standard,Credit Card,90,4.06,385.7
303,303,18,8,Summer,L,Olive,44,3.6,False,True,Express,Bank Transfer,90,4.06,178.64
304,304,21,37,Summer,M,Turquoise,60,3.3,False,True,Next Day Air,Venmo,7,52.14,3128.4
305,305,10,37,Winter,M,Green,84,3.4,False,True,Next Day Air,Credit Card,14,26.07,2189.88
306,306,18,44,Fall,M,Teal,59,3.5,False,True,2-Day Shipping,PayPal,365,1.0,59.0
307,307,25,34,Summer,S,White,49,3.6,False,True,Express,Cash,365,1.0,49.0
308,308,3,9,Winter,M,Orange,32,3.2,False,True,Free Shipping,Credit Card,90,4.06,129.92
309,309,4,20,Fall,M,Beige,29,3.7,False,True,Standard,Venmo,14,26.07,756.03
310,310,10,23,Spring,M,Yellow,22,4.5,False,True,Standard,Cash,14,26.07,573.54
311,311,13,26,Winter,M,Charcoal,85,4.6,False,True,Standard,Cash,14,26.07,2215.95
312,312,12,39,Winter,L,Silver,52,4.1,False,True,Store Pickup,Bank Transfer,30,12.17,632.84
313,313,13,21,Spring,L,Green,89,3.4,False,True,Next Day Air,PayPal,365,1.0,89.0
314,314,10,45,Spring,M,Pink,77,3.7,False,True,Express,Credit Card,90,4.06,312.62
315,315,13,30,Summer,M,Purple,24,3.3,False,True,Store Pickup,Debit Card,90,4.06,97.44
316,316,6,49,Spring,XL,Orange,24,4.5,False,True,Express,Debit Card,365,1.0,24.0
317,317,4,5,Fall,M,Charcoal,22,3.3,False,True,Free Shipping,Venmo,30,12.17,267.74
318,318,18,48,Fall,L,Teal,82,4.3,False,True,Standard,Cash,90,4.06,332.92
319,319,1,41,Winter,M,Beige,67,2.5,False,True,Standard,Cash,365,1.0,67.0
320,320,15,19,Spring,XL,White,74,2.6,False,True,Standard,Cash,90,4.06,300.44
321,321,6,16,Summer,L,White,72,4.9,False,True,Standard,Debit Card,90,4.06,292.32
322,322,23,45,Summer,L,Orange,36,4.7,False,True,Free Shipping,Debit Card,90,4.06,146.16
323,323,2,42,Winter,S,Cyan,95,3.0,False,True,Standard,Credit Card,30,12.17,1156.15
324,324,11,42,Winter,M,Orange,78,3.5,False,True,Next Day Air,PayPal,14,26.07,2033.46
325,325,14,50,Summer,M,Olive,82,4.8,False,True,Standard,Venmo,90,4.06,332.92
326,326,13,45,Winter,M,Charcoal,70,4.3,False,True,Free Shipping,Debit Card,365,1.0,70.0
327,327,7,30,Fall,M,White,41,3.2,False,True,Store Pickup,Bank Transfer,7,52.14,2137.74
328,328,24,15,Summer,M,Teal,42,3.1,False,True,Free Shipping,PayPal,7,52.14,2189.88
329,329,24,9,Fall,M,Yellow,50,2.8,False,True,Free Shipping,Credit Card,7,52.14,2607.0
330,330,17,28,Summer,S,White,31,2.9,False,True,2-Day Shipping,Bank Transfer,30,12.17,377.27
331,331,18,34,Winter,M,Beige,51,3.7,True,True,Express,Venmo,14,26.07,1329.57
332,332,14,9,Fall,L,Beige,98,3.3,False,True,Store Pickup,PayPal,90,4.06,397.88
333,333,14,32,Winter,M,Maroon,86,2.8,False,True,2-Day Shipping,Credit Card,30,12.17,1046.62
334,334,18,2,Winter,M,Teal,64,4.5,False,True,Standard,Bank Transfer,14,26.07,1668.48
335,335,9,16,Fall,M,Lavender,46,2.6,False,True,Next Day Air,Credit Card,365,1.0,46.0
336,336,18,37,Spring,L,Maroon,85,3.7,False,True,Standard,Venmo,90,4.06,345.1
337,337,5,39,Fall,S,Orange,81,4.4,False,True,Express,PayPal,365,1.0,81.0
338,338,18,31,Winter,M,Cyan,59,4.3,False,True,2-Day Shipping,Bank Transfer,365,1.0,59.0
339,339,11,21,Winter,M,Silver,79,3.5,False,True,Express,Cash,7,52.14,4119.06
340,340,15,38,Spring,M,Teal,33,3.8,False,True,2-Day Shipping,Credit Card,90,4.06,133.98
341,341,15,30,Summer,L,Blue,47,3.5,False,True,Express,Venmo,90,4.06,190.82
342,342,5,44,Summer,S,Blue,20,4.6,False,True,Store Pickup,Debit Card,14,26.07,521.4
343,343,24,17,Spring,M,Olive,36,2.6,False,True,Next Day Air,Credit Card,90,4.06,146.16
344,344,21,27,Summer,M,Purple,39,4.4,False,True,Next Day Air,Venmo,30,12.17,474.63
345,345,16,46,Winter,M,Charcoal,71,4.0,False,True,Standard,Debit Card,30,12.17,864.07
346,346,22,50,Winter,S,Olive,59,4.4,False,True,Next Day Air,Bank Transfer,365,1.0,59.0
347,347,12,31,Spring,L,Violet,50,4.7,False,True,Next Day Air,Cash,7,52.14,2607.0
348,348,21,37,Fall,L,Red,41,3.9,False,True,Store Pickup,PayPal,14,26.07,1068.87
349,349,9,40,Fall,M,Beige,59,2.7,False,True,Free Shipping,PayPal,14,26.07,1538.13
350,350,5,3,Winter,M,Green,87,3.7,False,True,2-Day Shipping,Bank Transfer,14,26.07,2268.09
351,351,18,17,Spring,M,Violet,68,2.6,False,True,2-Day Shipping,Bank Transfer,14,26.07,1772.76
352,352,16,32,Winter,M,Teal,90,3.9,False,True,Standard,Debit Card,14,26.07,2346.3
353,353,12,43,Fall,XL,Yellow,71,4.9,False,True,Next Day Air,Cash,90,4.06,288.26
354,354,23,25,Fall,L,Yellow,64,4.1,False,True,Store Pickup,Debit Card,30,12.17,778.88
355,355,6,38,Fall,S,Olive,76,3.0,False,True,Free Shipping,Venmo,7,52.14,3962.64
356,356,6,37,Fall,XL,Magenta,42,4.1,False,True,2-Day Shipping,PayPal,90,4.06,170.52
357,357,13,28,Spring,L,Black,80,3.7,True,True,Standard,Cash,7,52.14,4171.2
358,358,2,4,Spring,M,Olive,56,4.0,False,True,Standard,Credit Card,14,26.07,1459.92
359,359,5,23,Summer,XL,Magenta,25,3.6,False,True,Express,Credit Card,90,4.06,101.5
360,360,23,10,Winter,M,Olive,74,3.0,False,True,Store Pickup,Credit Card,90,4.06,300.44
361,361,13,39,Summer,M,Teal,30,3.0,False,True,Standard,Debit Card,14,26.07,782.1
362,362,19,28,Spring,M,White,96,2.6,False,True,Free Shipping,Cash,365,1.0,96.0
363,363,23,43,Fall,M,Charcoal,64,3.4,False,True,Free Shipping,Venmo,14,26.07,1668.48
364,364,15,9,Winter,L,Yellow,88,3.1,False,True,Free Shipping,Bank Transfer,14,26.07,2294.16
365,365,22,34,Summer,L,Charcoal,88,3.0,False,True,Free Shipping,Venmo,90,4.06,357.28
366,366,3,48,Summer,XL,Gray,88,3.7,False,True,Standard,PayPal,90,4.06,357.28
367,367,17,27,Spring,M,Turquoise,36,3.5,False,True,Store Pickup,Venmo,14,26.07,938.52
368,368,10,42,Spring,XL,Cyan,40,2.8,False,True,Store Pickup,Bank Transfer,30,12.17,486.8
369,369,4,36,Spring,M,Charcoal,39,4.5,False,True,Standard,Cash,30,12.17,474.63
370,370,2,49,Summer,M,Silver,40,3.3,False,True,Store Pickup,PayPal,90,4.06,162.4
371,371,7,37,Winter,M,Olive,34,3.4,False,True,Express,PayPal,7,52.14,1772.76
372,372,23,33,Winter,S,Pink,83,3.2,False,True,2-Day Shipping,PayPal,30,12.17,1010.11
373,373,18,38,Summer,L,Orange,85,3.7,False,True,Standard,Debit Card,7,52.14,4431.9
374,374,24,34,Summer,L,White,27,4.6,False,True,Express,Venmo,14,26.07,703.89
375,375,6,35,Spring,S,Purple,78,5.0,False,True,Store Pickup,Bank Transfer,30,12.17,949.26
376,376,8,36,Summer,M,Olive,32,4.4,False,True,Standard,Debit Card,90,4.06,129.92
377,377,22,40,Fall,S,Gray,51,4.9,False,True,Express,Venmo,14,26.07,1329.57
378,378,7,19,Spring,M,Silver,32,4.1,False,True,Standard,Credit Card,90,4.06,129.92
379,379,10,28,Winter,L,Orange,62,4.9,False,True,Next Day Air,Credit Card,30,12.17,754.54
380,380,19,26,Fall,S,Magenta,29,4.7,False,True,2-Day Shipping,Debit Card,14,26.07,756.03
381,381,1,29,Fall,XL,Beige,69,3.0,False,True,Store Pickup,Bank Transfer,7,52.14,3597.66
382,382,6,19,Winter,L,Lavender,25,3.4,False,True,Store Pickup,Credit Card,90,4.06,101.5
383,383,12,5,Winter,M,Peach,76,3.2,False,True,Store Pickup,PayPal,90,4.06,308.56
384,384,8,48,Fall,S,Magenta,77,3.8,True,True,Standard,PayPal,90,4.06,312.62
385,385,18,5,Fall,M,Beige,33,4.5,False,True,2-Day Shipping,Venmo,365,1.0,33.0
386,386,15,48,Fall,S,Yellow,93,2.7,False,True,Next Day Air,Credit Card,14,26.07,2424.51
387,387,6,18,Spring,L,Brown,39,3.4,False,True,Express,PayPal,90,4.06,158.34
388,388,24,10,Summer,L,Silver,93,4.6,False,True,Store Pickup,PayPal,14,26.07,2424.51
389,389,4,47,Summer,M,Orange,82,2.7,False,True,Store Pickup,PayPal,90,4.06,332.92
390,390,20,46,Spring,L,Purple,42,4.2,False,True,Standard,Bank Transfer,30,12.17,511.14
391,391,3,14,Winter,M,Indigo,71,3.2,False,True,2-Day Shipping,PayPal,365,1.0,71.0
392,392,18,23,Spring,L,Gray,86,4.8,False,True,Standard,Cash,14,26.07,2242.02
393,393,19,12,Spring,XL,Black,82,3.3,False,True,Next Day Air,Credit Card,365,1.0,82.0
394,394,22,45,Fall,L,Maroon,65,4.2,False,True,Standard,PayPal,14,26.07,1694.55
395,395,7,34,Spring,M,Beige,29,4.8,False,True,Store Pickup,Debit Card,14,26.07,756.03
396,396,23,39,Winter,L,Brown,65,4.9,False,True,Store Pickup,PayPal,365,1.0,65.0
397,397,10,40,Fall,S,Black,88,3.9,False,True,Standard,Bank Transfer,365,1.0,88.0
398,398,2,24,Fall,M,Indigo,46,3.0,False,True,Free Shipping,Cash,365,1.0,46.0
399,399,20,26,Winter,S,Silver,67,4.6,False,True,Free Shipping,Debit Card,90,4.06,272.02
400,400,7,12,Fall,L,Blue,35,3.5,False,True,2-Day Shipping,Debit Card,30,12.17,425.95
401,401,20,44,Winter,M,Green,66,4.8,False,True,Free Shipping,PayPal,14,26.07,1720.62
402,402,19,36,Fall,L,Orange,91,4.8,False,True,Standard,Cash,90,4.06,369.46
403,403,1,5,Fall,L,Cyan,78,3.0,False,True,Express,PayPal,30,12.17,949.26
404,404,23,28,Winter,M,Orange,45,4.5,False,True,Next Day Air,Bank Transfer,365,1.0,45.0
405,405,19,8,Spring,M,Indigo,93,4.8,False,True,Store Pickup,Credit Card,30,12.17,1131.81
406,406,12,40,Summer,S,Silver,74,3.8,False,True,Standard,Cash,365,1.0,74.0
407,407,3,20,Spring,M,Peach,55,4.6,False,True,Express,Cash,30,12.17,669.35
408,408,11,33,Spring,XL,Teal,76,3.1,False,True,Next Day Air,Credit Card,14,26.07,1981.32
409,409,23,1,Spring,L,White,66,3.4,False,True,Express,Cash,14,26.07,1720.62
410,410,15,23,Winter,M,Brown,51,3.3,False,True,2-Day Shipping,Bank Transfer,30,12.17,620.67
411,411,18,46,Spring,L,Lavender,26,4.8,False,True,2-Day Shipping,Credit Card,90,4.06,105.56
412,412,12,22,Summer,M,Indigo,29,2.8,False,True,Express,PayPal,365,1.0,29.0
413,413,25,19,Summer,M,Yellow,74,3.1,False,True,Store Pickup,Bank Transfer,7,52.14,3858.36
414,414,6,28,Summer,S,White,99,4.6,False,True,Free Shipping,Cash,30,12.17,1204.83
415,415,1,50,Winter,L,Violet,88,2.6,False,True,Store Pickup,Debit Card,7,52.14,4588.32
416,416,24,7,Winter,M,Lavender,31,2.6,False,True,Express,Bank Transfer,30,12.17,377.27
417,417,2,37,Spring,L,Olive,55,3.8,False,True,Free Shipping,Bank Transfer,14,26.07,1433.85
418,418,21,24,Fall,L,Beige,81,4.5,False,True,Free Shipping,Debit Card,90,4.06,328.86
419,419,18,13,Spring,L,Purple,73,3.0,False,True,Standard,Venmo,14,26.07,1903.11
420,420,15,44,Winter,S,Teal,91,3.7,True,True,Free Shipping,Credit Card,90,4.06,369.46
421,421,17,33,Spring,S,Peach,54,3.8,False,True,Free Shipping,Debit Card,14,26.07,1407.78
422,422,14,17,Winter,M,Violet,40,3.5,False,True,Standard,Cash,14,26.07,1042.8
423,423,13,23,Fall,M,Purple,59,3.1,False,True,Store Pickup,Debit Card,365,1.0,59.0
424,424,7,32,Spring,L,Teal,26,3.0,False,True,Store Pickup,Credit Card,14,26.07,677.82
425,425,18,13,Winter,M,Gold,23,4.3,False,True,Standard,PayPal,14,26.07,599.61
426,426,12,34,Winter,S,Teal,87,3.3,False,True,Store Pickup,Credit Card,90,4.06,353.22
427,427,13,18,Winter,M,Violet,71,4.7,False,True,Express,Credit Card,90,4.06,288.26
428,428,1,13,Winter,L,Black,91,4.5,False,True,Store Pickup,Credit Card,90,4.06,369.46
429,429,24,50,Winter,XL,Gold,64,2.9,False,True,Free Shipping,Debit Card,14,26.07,1668.48
430,430,21,47,Winter,M,Gold,94,4.1,False,True,2-Day Shipping,Cash,14,26.07,2450.58
431,431,14,43,Summer,M,Brown,40,3.5,False,True,Store Pickup,Debit Card,365,1.0,40.0
432,432,5,29,Winter,L,Cyan,76,3.4,False,True,Store Pickup,Cash,14,26.07,1981.32
433,433,14,14,Fall,S,Indigo,86,3.3,False,True,Free Shipping,Venmo,7,52.14,4484.04
434,434,16,1,Fall,M,Orange,92,3.2,False,True,Store Pickup,Credit Card,14,26.07,2398.44
435,435,22,36,Spring,L,Pink,52,4.0,False,True,Store Pickup,PayPal,90,4.06,211.12
436,436,24,26,Winter,XL,Olive,28,3.6,False,True,Next Day Air,Bank Transfer,30,12.17,340.76
437,437,13,42,Summer,L,Cyan,46,4.6,False,True,Free Shipping,Bank Transfer,7,52.14,2398.44
438,438,6,31,Summer,M,Peach,50,2.6,False,True,Next Day Air,PayPal,365,1.0,50.0
439,439,2,15,Winter,M,Turquoise,23,4.3,False,True,Express,Credit Card,14,26.07,599.61
440,440,25,12,Summer,M,Turquoise,50,3.4,False,True,Free Shipping,Cash,30,12.17,608.5
441,441,14,36,Winter,XL,Maroon,89,3.5,False,True,Store Pickup,Debit Card,14,26.07,2320.23
442,442,11,9,Winter,M,Maroon,81,4.2,False,True,Standard,Credit Card,365,1.0,81.0
443,443,8,22,Fall,M,Olive,69,3.8,True,True,Store Pickup,Credit Card,90,4.06,280.14
444,444,8,11,Summer,M,Magenta,67,3.6,False,True,Free Shipping,PayPal,365,1.0,67.0
445,445,10,5,Summer,M,Red,20,4.3,False,True,Store Pickup,Debit Card,365,1.0,20.0
446,446,20,15,Fall,M,Olive,29,4.9,False,True,Standard,Venmo,365,1.0,29.0
447,447,14,48,Summer,M,Silver,74,4.1,False,True,Store Pickup,Venmo,30,12.17,900.58
448,448,15,47,Spring,S,Turquoise,82,3.6,False,True,Standard,Bank Transfer,90,4.06,332.92
449,449,3,25,Summer,M,Yellow,23,3.4,False,True,Next Day Air,Bank Transfer,14,26.07,599.61
450,450,6,32,Summer,L,Peach,45,2.9,False,True,2-Day Shipping,Bank Transfer,30,12.17,547.65
451,451,20,7,Summer,L,Beige,21,2.7,False,True,Store Pickup,Credit Card,30,12.17,255.57
452,452,6,46,Summer,M,Pink,31,4.3,False,True,Express,Credit Card,14,26.07,808.17
453,453,13,25,Summer,M,Violet,45,3.7,True,True,Express,PayPal,14,26.07,1173.15
454,454,6,27,Winter,XL,Peach,56,2.8,False,True,Next Day Air,Credit Card,7,52.14,2919.84
455,455,25,30,Summer,S,Gold,97,3.2,False,True,Next Day Air,Cash,14,26.07,2528.79
456,456,9,44,Fall,XL,Gold,100,3.6,False,True,Store Pickup,Debit Card,14,26.07,2607.0
457,457,9,33,Fall,S,Indigo,96,4.0,False,True,2-Day Shipping,Credit Card,90,4.06,389.76
458,458,3,39,Spring,M,Blue,99,4.9,False,True,Next Day Air,Debit Card,90,4.06,401.94
459,459,15,4,Winter,L,Black,91,4.0,False,True,2-Day Shipping,PayPal,30,12.17,1107.47
460,460,5,20,Winter,L,Black,30,3.8,False,True,Standard,PayPal,14,26.07,782.1
461,461,22,40,Summer,L,Teal,65,3.8,True,True,Store Pickup,Bank Transfer,7,52.14,3389.1
462,462,20,35,Winter,M,Yellow,93,3.9,False,True,Express,Venmo,7,52.14,4849.02
463,463,25,13,Fall,M,White,81,3.3,False,True,Express,Venmo,90,4.06,328.86
464,464,6,10,Summer,S,Orange,81,2.7,False,True,Standard,Venmo,7,52.14,4223.34
465,465,8,1,Winter,M,Silver,52,4.7,False,True,Next Day Air,PayPal,30,12.17,632.84
466,466,16,36,Summer,M,Pink,88,2.8,False,True,Next Day Air,Cash,90,4.06,357.28
467,467,12,45,Winter,L,Turquoise,24,4.6,False,True,Free Shipping,PayPal,7,52.14,1251.36
468,468,1,27,Spring,S,Orange,51,4.5,False,True,2-Day Shipping,Debit Card,90,4.06,207.06
469,469,1,10,Fall,S,Peach,38,5.0,False,True,Free Shipping,Cash,90,4.06,154.28
470,470,15,1,Fall,L,Pink,46,4.1,False,True,2-Day Shipping,Debit Card,14,26.07,1199.22
471,471,10,23,Summer,L,Teal,63,4.6,False,True,Express,Cash,90,4.06,255.78
472,472,7,25,Winter,XL,White,72,4.9,False,True,2-Day Shipping,Bank Transfer,90,4.06,292.32
473,473,12,10,Winter,L,Gray,39,3.9,False,True,Free Shipping,Bank Transfer,90,4.06,158.34
474,474,24,48,Spring,L,Olive,42,3.9,False,True,Store Pickup,PayPal,90,4.06,170.52
475,475,18,4,Summer,XL,Maroon,76,2.6,False,True,2-Day Shipping,Cash,90,4.06,308.56
476,476,23,35,Summer,L,Magenta,66,2.7,False,True,Free Shipping,Debit Card,365,1.0,66.0
477,477,7,7,Spring,M,Magenta,90,3.5,False,True,Free Shipping,Debit Card,14,26.07,2346.3
478,478,18,34,Summer,M,Green,56,3.7,False,True,Free Shipping,Debit Card,7,52.14,2919.84
479,479,6,16,Winter,XL,Turquoise,43,3.2,False,True,Free Shipping,Venmo,365,1.0,43.0
480,480,4,15,Winter,L,Yellow,84,3.3,False,True,Store Pickup,Venmo,30,12.17,1022.28
481,481,11,45,Summer,M,Gray,88,4.8,False,True,Standard,Debit Card,14,26.07,2294.16
482,482,5,49,Fall,L,Peach,88,3.2,False,True,2-Day Shipping,PayPal,14,26.07,2294.16
483,483,2,7,Winter,M,Yellow,42,2.5,False,True,2-Day Shipping,Venmo,365,1.0,42.0
484,484,11,36,Fall,M,White,73,3.9,False,True,Store Pickup,Debit Card,7,52.14,3806.22
485,485,5,25,Summer,L,Lavender,73,4.7,False,True,Free Shipping,Bank Transfer,90,4.06,296.38
486,486,22,42,Spring,S,Blue,44,2.6,False,True,Next Day Air,Debit Card,14,26.07,1147.08
487,487,21,31,Fall,M,Charcoal,63,2.8,False,True,Store Pickup,Venmo,90,4.06,255.78
488,488,25,15,Winter,L,Red,68,4.4,False,True,Store Pickup,Credit Card,90,4.06,276.08
489,489,18,19,Spring,L,Olive,29,4.6,False,True,Standard,Venmo,7,52.14,1512.06
490,490,17,41,Summer,M,Green,85,3.2,False,True,Standard,PayPal,365,1.0,85.0
491,491,23,6,Winter,M,Silver,42,4.2,False,True,2-Day Shipping,Cash,30,12.17,511.14
492,492,24,45,Summer,M,Silver,69,3.8,True,True,2-Day Shipping,Credit Card,14,26.07,1798.83
493,493,14,22,Fall,M,Black,62,3.9,False,True,Standard,Debit Card,7,52.14,3232.68
494,494,1,28,Summer,XL,Red,48,4.7,False,True,Store Pickup,Cash,14,26.07,1251.36
495,495,20,14,Winter,M,Indigo,68,4.5,False,True,Express,Debit Card,7,52.14,3545.52
496,496,4,22,Fall,XL,Cyan,36,3.3,False,True,Free Shipping,Debit Card,14,26.07,938.52
497,497,10,5,Fall,S,Maroon,63,3.3,False,True,Express,Venmo,14,26.07,1642.41
498,498,23,36,Winter,S,Silver,39,4.6,False,True,Free Shipping,Cash,7,52.14,2033.46
499,499,20,15,Spring,M,Lavender,78,3.6,False,True,Free Shipping,Bank Transfer,30,12.17,949.26
500,500,22,39,Winter,L,Silver,99,4.8,False,True,Express,PayPal,30,12.17,1204.83
501,501,19,47,Fall,L,Purple,31,4.8,False,True,Next Day Air,Venmo,90,4.06,125.86
502,502,20,9,Spring,M,Cyan,45,2.9,False,True,Next Day Air,Venmo,365,1.0,45.0
503,503,13,40,Fall,S,Cyan,30,2.8,False,True,Express,PayPal,14,26.07,782.1
504,504,22,48,Summer,M,Lavender,24,3.2,False,True,Next Day Air,Bank Transfer,90,4.06,97.44
505,505,22,25,Winter,M,Maroon,22,3.9,False,True,Free Shipping,PayPal,365,1.0,22.0
506,506,19,19,Spring,L,Gray,63,4.3,False,True,Express,Cash,14,26.07,1642.41
507,507,7,10,Fall,M,Olive,40,2.7,False,True,2-Day Shipping,Debit Card,365,1.0,40.0
508,508,15,19,Spring,M,Magenta,20,5.0,False,True,Store Pickup,Debit Card,14,26.07,521.4
509,509,6,13,Winter,S,Yellow,20,3.7,False,True,Store Pickup,PayPal,90,4.06,81.2
510,510,19,8,Summer,L,Cyan,80,3.9,False,True,Free Shipping,Debit Card,7,52.14,4171.2
511,511,14,48,Fall,M,Teal,87,3.9,False,True,2-Day Shipping,Venmo,365,1.0,87.0
512,512,14,11,Fall,L,Yellow,46,3.1,False,True,Free Shipping,PayPal,365,1.0,46.0
513,513,3,32,Winter,L,Peach,49,3.8,True,True,Next Day Air,Bank Transfer,30,12.17,596.33
514,514,7,31,Fall,M,Peach,65,3.6,False,True,Store Pickup,Venmo,365,1.0,65.0
515,515,16,14,Winter,S,Olive,62,4.3,False,True,Standard,PayPal,90,4.06,251.72
516,516,5,17,Spring,L,Charcoal,67,4.5,False,True,Next Day Air,Cash,30,12.17,815.39
517,517,11,48,Fall,L,Indigo,41,2.8,False,True,2-Day Shipping,Debit Card,14,26.07,1068.87
518,518,20,34,Fall,L,Silver,49,2.7,False,True,Free Shipping,Cash,90,4.06,198.94
519,519,9,37,Fall,M,Beige,100,2.9,False,True,Next Day Air,Venmo,90,4.06,406.0
520,520,2,23,Summer,L,Blue,54,4.4,False,True,2-Day Shipping,Bank Transfer,90,4.06,219.24
521,521,8,40,Spring,M,White,84,3.9,False,True,Free Shipping,Debit Card,90,4.06,341.04
522,522,15,45,Winter,L,Gold,41,3.5,False,True,Standard,Bank Transfer,365,1.0,41.0
523,523,3,23,Spring,M,Blue,88,2.5,False,True,Store Pickup,Cash,90,4.06,357.28
524,524,21,8,Spring,M,Orange,40,4.9,False,True,Express,PayPal,90,4.06,162.4
525,525,14,38,Summer,M,Gold,39,4.8,False,True,Free Shipping,PayPal,365,1.0,39.0
526,526,24,15,Spring,M,Cyan,37,3.2,False,True,Next Day Air,Debit Card,30,12.17,450.29
527,527,13,30,Winter,S,Red,52,4.9,False,True,Standard,Cash,30,12.17,632.84
528,528,19,40,Winter,L,Yellow,23,4.3,False,True,Next Day Air,Bank Transfer,90,4.06,93.38
529,529,23,20,Winter,S,Beige,88,3.2,False,True,Express,Cash,365,1.0,88.0
530,530,15,5,Fall,M,Orange,84,3.7,False,True,Standard,Credit Card,30,12.17,1022.28
531,531,24,26,Winter,XL,Magenta,37,3.2,False,True,Store Pickup,Credit Card,14,26.07,964.59
532,532,21,45,Fall,L,Purple,51,3.4,False,True,Next Day Air,Cash,7,52.14,2659.14
533,533,13,43,Winter,L,Black,76,4.1,False,True,Express,Bank Transfer,90,4.06,308.56
534,534,21,33,Spring,L,Pink,60,4.5,False,True,Next Day Air,Debit Card,7,52.14,3128.4
535,535,3,9,Fall,L,Pink,72,4.5,False,True,Next Day Air,PayPal,90,4.06,292.32
