customer_id,age,age_band,gender,loyalty_tier,segment,is_subscriber,previous_purchases
520,19,18-24,Male,Developing,Steady mid-tier,True,17
521,51,45-54,Male,Developing,Steady mid-tier,True,20
522,36,35-44,Male,Loyal,Steady mid-tier,True,50
523,65,65+,Male,Established,Steady mid-tier,True,37
524,46,45-54,Male,New,Steady mid-tier,True,5
525,59,55-64,Male,Loyal,Steady mid-tier,True,44
526,51,45-54,Male,Loyal,Steady mid-tier,True,41
527,51,45-54,Male,Developing,Steady mid-tier,True,19
528,21,18-24,Male,Loyal,Steady mid-tier,True,47
529,34,25-34,Male,Established,Steady mid-tier,True,40
530,32,25-34,Male,New,Steady mid-tier,True,6
531,48,45-54,Male,Developing,Steady mid-tier,True,25
532,50,45-54,Male,Loyal,High-value regulars,True,42
533,26,25-34,Male,Established,Steady mid-tier,True,35
534,57,55-64,Male,Developing,High-value regulars,True,17
535,65,65+,Male,New,Steady mid-tier,True,4
536,56,55-64,Male,Developing,High-value regulars,True,24
537,44,35-44,Male,Developing,Steady mid-tier,True,16
538,50,45-54,Male,Developing,Steady mid-tier,True,14
539,27,25-34,Male,Loyal,High-value regulars,True,43
540,49,45-54,Male,Loyal,High-value regulars,True,49
541,49,45-54,Male,Established,Steady mid-tier,True,33
542,52,45-54,Male,Loyal,Steady mid-tier,True,45
543,27,25-34,Male,Established,High-value regulars,True,35
544,53,45-54,Male,Developing,Steady mid-tier,True,11
545,34,25-34,Male,Established,Steady mid-tier,True,30
546,33,25-34,Male,Loyal,Steady mid-tier,True,48
547,62,55-64,Male,Loyal,High-value regulars,True,45
548,38,35-44,Male,Established,High-value regulars,True,26
549,36,35-44,Male,Loyal,Steady mid-tier,True,41
550,31,25-34,Male,Established,Steady mid-tier,True,37
551,62,55-64,Male,Developing,High-value regulars,True,12
552,29,25-34,Male,Established,High-value regulars,True,27
553,24,18-24,Male,Developing,High-value regulars,True,18
554,63,55-64,Male,Developing,Steady mid-tier,True,15
555,56,55-64,Male,Established,High-value regulars,True,34
556,63,55-64,Male,Established,Steady mid-tier,True,37
557,40,35-44,Male,Developing,High-value regulars,True,21
558,18,18-24,Male,Established,High-value regulars,True,31
559,50,45-54,Male,Loyal,Steady mid-tier,True,43
560,66,65+,Male,Developing,Steady mid-tier,True,22
561,25,25-34,Male,Developing,Steady mid-tier,True,12
562,65,65+,Male,Developing,High-value regulars,True,25
563,53,45-54,Male,Established,Steady mid-tier,True,40
564,61,55-64,Male,Developing,Steady mid-tier,True,16
565,67,65+,Male,Established,High-value regulars,True,30
566,59,55-64,Male,New,High-value regulars,True,10
567,55,55-64,Male,New,High-value regulars,True,1
568,21,18-24,Male,Developing,Steady mid-tier,True,24
569,44,35-44,Male,Established,Steady mid-tier,True,36
570,65,65+,Male,Loyal,Steady mid-tier,True,46
571,65,65+,Male,Developing,Steady mid-tier,True,20
572,54,45-54,Male,Established,High-value regulars,True,37
573,56,55-64,Male,Established,Steady mid-tier,True,26
574,58,55-64,Male,Developing,High-value regulars,True,23
575,54,45-54,Male,Developing,High-value regulars,True,20
576,58,55-64,Male,Established,Steady mid-tier,True,38
577,48,45-54,Male,New,Steady mid-tier,True,5
578,19,18-24,Male,Loyal,Steady mid-tier,True,41
579,69,65+,Male,Developing,High-value regulars,True,22
580,58,55-64,Male,Loyal,Steady mid-tier,True,48
581,49,45-54,Male,New,High-value regulars,True,10
582,32,25-34,Male,Developing,Steady mid-tier,True,12
583,40,35-44,Male,New,Steady mid-tier,True,2
584,25,25-34,Male,Established,Steady mid-tier,True,38
585,70,65+,Male,Developing,Steady mid-tier,True,20
586,69,65+,Male,New,Steady mid-tier,True,5
587,45,45-54,Male,New,Steady mid-tier,True,9
588,29,25-34,Male,Loyal,Steady mid-tier,True,48
589,47,45-54,Male,New,Steady mid-tier,True,9
590,28,25-34,Male,Established,Steady mid-tier,True,40
591,64,55-64,Male,Established,Steady mid-tier,True,30
592,47,45-54,Male,New,Steady mid-tier,True,6
593,60,55-64,Male,Loyal,Steady mid-tier,True,42
594,67,65+,Male,New,Steady mid-tier,True,9
595,35,35-44,Male,New,Steady mid-tier,True,6
596,30,25-34,Male,Loyal,Steady mid-tier,True,47
597,23,18-24,Male,Established,Steady mid-tier,True,36
598,70,65+,Male,Developing,High-value regulars,True,19
599,21,18-24,Male,Established,Steady mid-tier,True,30
600,51,45-54,Male,Established,Steady mid-tier,True,27
601,22,18-24,Male,Developing,Steady mid-tier,True,25
602,32,25-34,Male,New,Steady mid-tier,True,5
603,37,35-44,Male,New,Steady mid-tier,True,10
604,31,25-34,Male,Established,Steady mid-tier,True,26
605,44,35-44,Male,Developing,Steady mid-tier,True,11
606,40,35-44,Male,Developing,High-value regulars,True,17
607,27,25-34,Male,Loyal,Steady mid-tier,True,44
608,47,45-54,Male,Loyal,Steady mid-tier,True,44
609,41,35-44,Male,Developing,Steady mid-tier,True,21
610,51,45-54,Male,Loyal,Steady mid-tier,True,49
611,53,45-54,Male,Established,Steady mid-tier,True,27
612,43,35-44,Male,Developing,Steady mid-tier,True,19
613,67,65+,Male,Established,Steady mid-tier,True,33
614,61,55-64,Male,Loyal,Steady mid-tier,True,46
615,68,65+,Male,Developing,High-value regulars,True,21
616,67,65+,Male,Developing,Steady mid-tier,True,23
617,29,25-34,Male,Established,Steady mid-tier,True,38
618,50,45-54,Male,New,Steady mid-tier,True,2
619,61,55-64,Male,Developing,High-value regulars,True,21
620,19,18-24,Male,New,Steady mid-tier,True,1
621,33,25-34,Male,New,Steady mid-tier,True,10
622,51,45-54,Male,Loyal,High-value regulars,True,45
623,69,65+,Male,Loyal,High-value regulars,True,44
624,19,18-24,Male,Loyal,High-value regulars,True,48
625,55,55-64,Male,Developing,Steady mid-tier,True,21
626,49,45-54,Male,New,High-value regulars,True,1
627,31,25-34,Male,New,Steady mid-tier,True,10
628,42,35-44,Male,Developing,Steady mid-tier,True,24
629,69,65+,Male,Established,Steady mid-tier,True,29
630,26,25-34,Male,Developing,Steady mid-tier,True,11
631,41,35-44,Male,Established,Steady mid-tier,True,33
632,55,55-64,Male,Established,High-value regulars,True,27
633,35,35-44,Male,Developing,Steady mid-tier,True,19
634,66,65+,Male,Loyal,Steady mid-tier,True,50
635,36,35-44,Male,Loyal,High-value regulars,True,46
636,27,25-34,Male,Established,Steady mid-tier,True,28
637,41,35-44,Male,Developing,Steady mid-tier,True,14
638,21,18-24,Male,Loyal,Steady mid-tier,True,46
639,53,45-54,Male,Loyal,Steady mid-tier,True,41
640,54,45-54,Male,Loyal,Steady mid-tier,True,50
641,53,45-54,Male,Established,High-value regulars,True,28
642,47,45-54,Male,Developing,Steady mid-tier,True,23
643,64,55-64,Male,Developing,Steady mid-tier,True,14
644,18,18-24,Male,New,Steady mid-tier,True,10
645,68,65+,Male,Established,High-value regulars,True,37
646,62,55-64,Male,Developing,Steady mid-tier,True,15
647,51,45-54,Male,Developing,Steady mid-tier,True,19
648,54,45-54,Male,Developing,High-value regulars,True,23
649,22,18-24,Male,Established,High-value regulars,True,35
650,53,45-54,Male,Established,Steady mid-tier,True,33
651,34,25-34,Male,Developing,Steady mid-tier,True,12
652,32,25-34,Male,Loyal,Steady mid-tier,True,41
653,64,55-64,Male,Established,High-value regulars,True,27
654,20,18-24,Male,Loyal,High-value regulars,True,45
655,24,18-24,Male,Developing,Steady mid-tier,True,23
656,20,18-24,Male,Developing,Steady mid-tier,True,19
657,42,35-44,Male,New,Steady mid-tier,True,6
658,48,45-54,Male,New,Steady mid-tier,True,6
659,62,55-64,Male,Developing,High-value regulars,True,20
660,62,55-64,Male,New,High-value regulars,True,8
661,50,45-54,Male,Established,Steady mid-tier,True,39
662,57,55-64,Male,Established,Steady mid-tier,True,39
663,24,18-24,Male,Established,High-value regulars,True,39
664,59,55-64,Male,Developing,Steady mid-tier,True,23
665,63,55-64,Male,Loyal,High-value regulars,True,41
666,41,35-44,Male,Loyal,Steady mid-tier,True,50
667,35,35-44,Male,Established,Steady mid-tier,True,30
668,34,25-34,Male,Established,Steady mid-tier,True,32
669,49,45-54,Male,Established,Steady mid-tier,True,35
670,43,35-44,Male,Loyal,High-value regulars,True,45
671,63,55-64,Male,Established,Steady mid-tier,True,37
672,38,35-44,Male,Loyal,High-value regulars,True,45
673,59,55-64,Male,Established,Steady mid-tier,True,29
674,35,35-44,Male,Established,High-value regulars,True,27
675,48,45-54,Male,Established,Steady mid-tier,True,36
676,64,55-64,Male,New,Steady mid-tier,True,9
677,28,25-34,Male,Established,High-value regulars,True,38
678,60,55-64,Male,Loyal,Steady mid-tier,True,41
679,27,25-34,Male,Developing,Steady mid-tier,True,25
680,56,55-64,Male,Established,High-value regulars,True,37
681,58,55-64,Male,New,Steady mid-tier,True,3
682,30,25-34,Male,Developing,Steady mid-tier,True,24
683,23,18-24,Male,Loyal,Steady mid-tier,True,49
684,33,25-34,Male,New,Steady mid-tier,True,3
685,63,55-64,Male,Loyal,Steady mid-tier,True,42
686,70,65+,Male,Established,High-value regulars,True,32
687,70,65+,Male,Established,Steady mid-tier,True,33
688,19,18-24,Male,Loyal,Steady mid-tier,True,46
689,25,25-34,Male,Loyal,Steady mid-tier,True,44
690,19,18-24,Male,Established,Steady mid-tier,True,35
691,25,25-34,Male,Loyal,High-value regulars,True,45
692,60,55-64,Male,Established,Steady mid-tier,True,37
693,35,35-44,Male,Established,Steady mid-tier,True,40
694,46,45-54,Male,Established,Steady mid-tier,True,30
695,41,35-44,Male,Established,Steady mid-tier,True,38
696,30,25-34,Male,Developing,Steady mid-tier,True,15
697,44,35-44,Male,Loyal,Steady mid-tier,True,49
698,61,55-64,Male,Established,Steady mid-tier,True,40
699,55,55-64,Male,Established,High-value regulars,True,40
700,50,45-54,Male,New,High-value regulars,True,5
701,57,55-64,Male,New,Steady mid-tier,True,5
702,51,45-54,Male,New,Steady mid-tier,True,5
703,18,18-24,Male,New,High-value regulars,True,1
704,63,55-64,Male,Developing,High-value regulars,True,21
705,34,25-34,Male,Developing,Steady mid-tier,True,18
706,25,25-34,Male,Loyal,Steady mid-tier,True,49
707,46,45-54,Male,Established,High-value regulars,True,27
708,59,55-64,Male,Developing,Steady mid-tier,True,21
709,37,35-44,Male,Developing,Steady mid-tier,True,19
710,49,45-54,Male,Developing,Steady mid-tier,True,23
711,22,18-24,Male,Established,High-value regulars,True,26
712,64,55-64,Male,Developing,High-value regulars,True,13
713,42,35-44,Male,Established,Steady mid-tier,True,36
714,37,35-44,Male,Established,High-value regulars,True,39
715,26,25-34,Male,Established,High-value regulars,True,40
716,33,25-34,Male,Established,Steady mid-tier,True,37
717,30,25-34,Male,New,Steady mid-tier,True,9
718,21,18-24,Male,New,Steady mid-tier,True,7
719,22,18-24,Male,Developing,Steady mid-tier,True,25
720,63,55-64,Male,Loyal,Steady mid-tier,True,42
721,33,25-34,Male,Developing,High-value regulars,True,19
722,43,35-44,Male,Loyal,Steady mid-tier,True,41
723,27,25-34,Male,Loyal,Steady mid-tier,True,50
724,35,35-44,Male,Loyal,Steady mid-tier,True,43
725,37,35-44,Male,Established,Steady mid-tier,True,36
726,61,55-64,Male,Established,High-value regulars,True,33
727,32,25-34,Male,Developing,Steady mid-tier,True,20
728,62,55-64,Male,Established,Steady mid-tier,True,37
729,29,25-34,Male,Developing,Steady mid-tier,True,12
730,41,35-44,Male,Loyal,Steady mid-tier,True,46
731,48,45-54,Male,Established,Steady mid-tier,True,28
732,43,35-44,Male,Established,Steady mid-tier,True,30
733,34,25-34,Male,Established,High-value regulars,True,28
734,45,45-54,Male,Developing,Steady mid-tier,True,20
735,65,65+,Male,Established,Steady mid-tier,True,39
736,61,55-64,Male,Loyal,Steady mid-tier,True,48
737,18,18-24,Male,Established,Steady mid-tier,True,32
738,47,45-54,Male,Established,Steady mid-tier,True,28
739,56,55-64,Male,Established,Steady mid-tier,True,27
740,64,55-64,Male,Established,Steady mid-tier,True,26
741,26,25-34,Male,Developing,High-value regulars,True,22
742,22,18-24,Male,Developing,Steady mid-tier,True,23
743,64,55-64,Male,Developing,Steady mid-tier,True,21
744,21,18-24,Male,Established,High-value regulars,True,36
745,67,65+,Male,Loyal,High-value regulars,True,42
746,46,45-54,Male,New,Steady mid-tier,True,4
747,40,35-44,Male,Loyal,Steady mid-tier,True,47
748,51,45-54,Male,Developing,High-value regulars,True,13
749,35,35-44,Male,New,Steady mid-tier,True,8
750,56,55-64,Male,Developing,Steady mid-tier,True,11
751,25,25-34,Male,New,Steady mid-tier,True,5
752,65,65+,Male,New,Steady mid-tier,True,1
753,39,35-44,Male,Developing,Steady mid-tier,True,17
754,47,45-54,Male,Established,Steady mid-tier,True,27
755,36,35-44,Male,New,Steady mid-tier,True,3
756,66,65+,Male,Developing,High-value regulars,True,22
757,62,55-64,Male,Developing,High-value regulars,True,24
758,41,35-44,Male,Developing,Steady mid-tier,True,18
759,66,65+,Male,Established,Steady mid-tier,True,39
760,51,45-54,Male,Developing,Steady mid-tier,True,25
761,33,25-34,Male,New,Steady mid-tier,True,6
762,57,55-64,Male,Established,High-value regulars,True,26
763,45,45-54,Male,Loyal,Steady mid-tier,True,43
764,61,55-64,Male,New,Steady mid-tier,True,6
765,55,55-64,Male,New,Steady mid-tier,True,6
766,54,45-54,Male,Developing,Steady mid-tier,True,13
767,57,55-64,Male,Developing,Steady mid-tier,True,13
768,27,25-34,Male,Developing,Steady mid-tier,True,11
769,64,55-64,Male,Loyal,High-value regulars,True,45
770,52,45-54,Male,New,Steady mid-tier,True,8
771,19,18-24,Male,New,Steady mid-tier,True,8
772,22,18-24,Male,Established,High-value regulars,True,34
773,18,18-24,Male,Established,Steady mid-tier,True,40
774,29,25-34,Male,Developing,High-value regulars,True,14
775,42,35-44,Male,Developing,Steady mid-tier,True,11
776,49,45-54,Male,New,Steady mid-tier,True,8
777,49,45-54,Male,New,Steady mid-tier,True,8
778,55,55-64,Male,Established,High-value regulars,True,37
779,29,25-34,Male,Developing,Steady mid-tier,True,23
780,60,55-64,Male,Established,Steady mid-tier,True,38
781,34,25-34,Male,Established,Steady mid-tier,True,38
782,30,25-34,Male,Developing,Steady mid-tier,True,12
783,28,25-34,Male,Developing,High-value regulars,True,15
784,63,55-64,Male,Established,High-value regulars,True,38
785,31,25-34,Male,Loyal,Steady mid-tier,True,41
786,46,45-54,Male,Established,High-value regulars,True,37
787,70,65+,Male,Developing,Steady mid-tier,True,16
788,53,45-54,Male,Developing,High-value regulars,True,25
789,50,45-54,Male,Developing,Steady mid-tier,True,18
790,33,25-34,Male,New,High-value regulars,True,4
791,22,18-24,Male,Developing,Steady mid-tier,True,12
792,50,45-54,Male,Established,Steady mid-tier,True,35
793,34,25-34,Male,Loyal,High-value regulars,True,45
794,24,18-24,Male,Developing,Steady mid-tier,True,16
795,69,65+,Male,New,Steady mid-tier,True,10
796,39,35-44,Male,Established,Steady mid-tier,True,34
797,42,35-44,Male,Loyal,Steady mid-tier,True,43
798,42,35-44,Male,Established,High-value regulars,True,38
799,29,25-34,Male,Loyal,Steady mid-tier,True,48
800,55,55-64,Male,Established,Steady mid-tier,True,31
801,32,25-34,Male,Developing,Steady mid-tier,True,20
802,25,25-34,Male,Developing,Steady mid-tier,True,12
803,38,35-44,Male,New,High-value regulars,True,2
804,32,25-34,Male,Established,Steady mid-tier,True,30
805,43,35-44,Male,Established,Steady mid-tier,True,28
806,41,35-44,Male,Established,Steady mid-tier,True,40
807,56,55-64,Male,Loyal,Steady mid-tier,True,46
808,27,25-34,Male,Developing,High-value regulars,True,15
809,46,45-54,Male,Established,Steady mid-tier,True,38
810,48,45-54,Male,Established,High-value regulars,True,30
811,52,45-54,Male,Established,High-value regulars,True,32
812,18,18-24,Male,Established,Steady mid-tier,True,36
813,64,55-64,Male,Established,High-value regulars,True,32
814,54,45-54,Male,Developing,Steady mid-tier,True,14
815,31,25-34,Male,New,Steady mid-tier,True,8
816,30,25-34,Male,Established,High-value regulars,True,27
817,26,25-34,Male,Developing,Steady mid-tier,True,24
818,25,25-34,Male,Established,Steady mid-tier,True,30
819,59,55-64,Male,Established,Steady mid-tier,True,34
820,55,55-64,Male,Established,Steady mid-tier,True,28
821,56,55-64,Male,Established,Steady mid-tier,True,27
822,62,55-64,Male,Established,Steady mid-tier,True,31
823,35,35-44,Male,Developing,Steady mid-tier,True,23
824,51,45-54,Male,Developing,Steady mid-tier,True,11
825,61,55-64,Male,Loyal,Steady mid-tier,True,48
826,27,25-34,Male,Developing,Steady mid-tier,True,17
827,54,45-54,Male,Established,High-value regulars,True,36
828,31,25-34,Male,Established,Steady mid-tier,True,33
829,24,18-24,Male,Established,High-value regulars,True,27
830,42,35-44,Male,Developing,High-value regulars,True,14
831,41,35-44,Male,New,Steady mid-tier,True,5
832,66,65+,Male,Loyal,Steady mid-tier,True,47
833,58,55-64,Male,Established,High-value regulars,True,28
834,43,35-44,Male,Developing,Steady mid-tier,True,11
835,52,45-54,Male,Developing,High-value regulars,True,18
836,35,35-44,Male,Developing,High-value regulars,True,21
837,23,18-24,Male,Developing,High-value regulars,True,22
838,25,25-34,Male,Established,Steady mid-tier,True,33
839,33,25-34,Male,Loyal,Steady mid-tier,True,49
840,48,45-54,Male,New,Steady mid-tier,True,10
841,42,35-44,Male,Developing,High-value regulars,True,18
842,55,55-64,Male,Established,High-value regulars,True,28
843,59,55-64,Male,Developing,High-value regulars,True,25
844,65,65+,Male,New,High-value regulars,True,6
845,59,55-64,Male,Loyal,Steady mid-tier,True,44
846,31,25-34,Male,Established,Steady mid-tier,True,30
847,49,45-54,Male,Loyal,Steady mid-tier,True,42
848,53,45-54,Male,Established,Steady mid-tier,True,30
849,48,45-54,Male,Established,High-value regulars,True,33
850,23,18-24,Male,Developing,Steady mid-tier,True,24
