customer_id,age,age_band,gender,location,category,item_purchased,size,color,season,purchase_amount,review_rating,review_rating_imputed,subscription_status,is_subscriber,shipping_type,discount_applied,received_discount,payment_method,previous_purchases,loyalty_tier,frequency_of_purchases,purchase_frequency_days,purchases_per_year,est_annual_value,segment_id,segment
137,39,35-44,Male,South Carolina,Clothing,Blouse,M,White,Winter,86,3.3,False,Yes,True,Free Shipping,Yes,True,Debit Card,4,New,Quarterly,90,4.06,349.16,1,Steady mid-tier
138,68,65+,Male,Colorado,Footwear,Sneakers,M,Turquoise,Spring,43,4.7,False,Yes,True,Free Shipping,Yes,True,PayPal,38,Established,Weekly,7,52.14,2242.02,0,High-value regulars
139,68,65+,Male,Georgia,Clothing,Skirt,M,Maroon,Winter,29,4.4,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,42,Loyal,Weekly,7,52.14,1512.06,0,High-value regulars
140,49,45-54,Male,Florida,Outerwear,Coat,M,White,Fall,95,3.8,False,Yes,True,Store Pickup,Yes,True,Venmo,30,Established,Annually,365,1.0,95.0,1,Steady mid-tier
141,63,55-64,Male,North Carolina,Clothing,Shirt,L,Yellow,Fall,28,3.9,False,Yes,True,2-Day Shipping,Yes,True,Credit Card,50,Loyal,Weekly,7,52.14,1459.92,0,High-value regulars
142,56,55-64,Male,Virginia,Accessories,Gloves,M,Turquoise,Fall,46,4.9,False,Yes,True,Free Shipping,Yes,True,PayPal,45,Loyal,Weekly,7,52.14,2398.44,0,High-value regulars
143,37,35-44,Male,Nebraska,Outerwear,Jacket,L,Violet,Fall,58,3.1,False,Yes,True,Free Shipping,Yes,True,Credit Card,33,Established,Fortnightly,14,26.07,1512.06,0,High-value regulars
144,30,25-34,Male,Missouri,Outerwear,Coat,M,Beige,Fall,48,2.7,False,Yes,True,Store Pickup,Yes,True,PayPal,25,Developing,Quarterly,90,4.06,194.88,1,Steady mid-tier
145,19,18-24,Male,New Jersey,Footwear,Shoes,M,Silver,Fall,43,3.2,False,Yes,True,Express,Yes,True,Cash,25,Developing,Monthly,30,12.17,523.31,1,Steady mid-tier
146,24,18-24,Male,Missouri,Accessories,Jewelry,M,Teal,Fall,95,4.5,False,Yes,True,Standard,Yes,True,Debit Card,44,Loyal,Quarterly,90,4.06,385.7,1,Steady mid-tier
147,52,45-54,Male,Colorado,Clothing,Skirt,S,Black,Fall,30,4.0,False,Yes,True,Standard,Yes,True,Venmo,21,Developing,Fortnightly,14,26.07,782.1,1,Steady mid-tier
148,63,55-64,Male,Idaho,Footwear,Shoes,M,Purple,Summer,64,3.5,False,Yes,True,2-Day Shipping,Yes,True,Bank Transfer,31,Established,Fortnightly,14,26.07,1668.48,0,High-value regulars
149,37,35-44,Male,Wyoming,Accessories,Gloves,M,Gray,Fall,90,2.6,False,Yes,True,Store Pickup,Yes,True,Debit Card,47,Loyal,Annually,365,1.0,90.0,1,Steady mid-tier
150,38,35-44,Male,Delaware,Clothing,Pants,M,White,Summer,76,3.2,False,Yes,True,Free Shipping,Yes,True,PayPal,14,Developing,Monthly,30,12.17,924.92,1,Steady mid-tier
151,35,35-44,Male,California,Footwear,Boots,L,Cyan,Fall,96,4.9,False,Yes,True,Standard,Yes,True,Debit Card,17,Developing,Every 3 Months,90,4.06,389.76,1,Steady mid-tier
152,28,25-34,Male,North Dakota,Accessories,Sunglasses,L,Turquoise,Fall,47,4.5,False,Yes,True,Next Day Air,Yes,True,Venmo,3,New,Annually,365,1.0,47.0,1,Steady mid-tier
153,30,25-34,Male,South Carolina,Clothing,Shirt,S,Brown,Summer,85,4.3,False,Yes,True,Express,Yes,True,Venmo,42,Loyal,Annually,365,1.0,85.0,1,Steady mid-tier
154,69,65+,Male,North Carolina,Clothing,Hoodie,M,Maroon,Winter,55,3.2,False,Yes,True,Standard,Yes,True,Debit Card,22,Developing,Annually,365,1.0,55.0,1,Steady mid-tier
155,41,35-44,Male,Oklahoma,Clothing,Dress,M,Charcoal,Fall,98,3.6,False,Yes,True,Next Day Air,Yes,True,Venmo,21,Developing,Quarterly,90,4.06,397.88,1,Steady mid-tier
156,63,55-64,Male,Maine,Clothing,Socks,S,Olive,Spring,77,4.3,False,Yes,True,Free Shipping,Yes,True,Bank Transfer,21,Developing,Quarterly,90,4.06,312.62,1,Steady mid-tier
157,35,35-44,Male,Missouri,Clothing,Shorts,M,Lavender,Fall,26,4.0,False,Yes,True,Standard,Yes,True,Debit Card,40,Established,Annually,365,1.0,26.0,1,Steady mid-tier
158,36,35-44,Male,Vermont,Accessories,Hat,S,Yellow,Fall,68,3.0,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,1,New,Fortnightly,14,26.07,1772.76,0,High-value regulars
159,25,25-34,Male,Connecticut,Clothing,Shirt,XL,Teal,Fall,73,4.1,False,Yes,True,Standard,Yes,True,Bank Transfer,50,Loyal,Monthly,30,12.17,888.41,1,Steady mid-tier
160,58,55-64,Male,New Hampshire,Accessories,Gloves,M,Charcoal,Fall,27,3.8,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,39,Established,Every 3 Months,90,4.06,109.62,1,Steady mid-tier
161,27,25-34,Male,Texas,Accessories,Gloves,M,Orange,Summer,23,4.6,False,Yes,True,Free Shipping,Yes,True,Venmo,34,Established,Monthly,30,12.17,279.91,1,Steady mid-tier
162,65,65+,Male,North Dakota,Accessories,Backpack,M,Olive,Fall,49,3.0,False,Yes,True,Express,Yes,True,Venmo,29,Established,Fortnightly,14,26.07,1277.43,1,Steady mid-tier
163,54,45-54,Male,California,Accessories,Sunglasses,M,Turquoise,Summer,74,3.0,False,Yes,True,Store Pickup,Yes,True,PayPal,31,Established,Bi-Weekly,14,26.07,1929.18,0,High-value regulars
164,54,45-54,Male,Virginia,Clothing,Skirt,M,Purple,Summer,67,3.4,False,Yes,True,Standard,Yes,True,Debit Card,8,New,Weekly,7,52.14,3493.38,0,High-value regulars
165,59,55-64,Male,Delaware,Accessories,Handbag,S,Purple,Spring,65,2.6,False,Yes,True,Free Shipping,Yes,True,Credit Card,5,New,Fortnightly,14,26.07,1694.55,0,High-value regulars
166,42,35-44,Male,Kentucky,Accessories,Handbag,S,Yellow,Winter,60,2.8,False,Yes,True,Store Pickup,Yes,True,Cash,7,New,Monthly,30,12.17,730.2,1,Steady mid-tier
167,46,45-54,Male,Delaware,Footwear,Sneakers,XL,Indigo,Fall,31,4.0,False,Yes,True,Store Pickup,Yes,True,Cash,30,Established,Monthly,30,12.17,377.27,1,Steady mid-tier
168,33,25-34,Male,Arkansas,Accessories,Gloves,M,Green,Fall,27,4.0,False,Yes,True,Express,Yes,True,Credit Card,14,Developing,Every 3 Months,90,4.06,109.62,1,Steady mid-tier
169,34,25-34,Male,Louisiana,Footwear,Shoes,M,Magenta,Summer,80,3.0,False,Yes,True,Express,Yes,True,Cash,5,New,Fortnightly,14,26.07,2085.6,0,High-value regulars
170,27,25-34,Male,Nevada,Outerwear,Jacket,S,Gold,Summer,30,3.3,False,Yes,True,Standard,Yes,True,PayPal,3,New,Every 3 Months,90,4.06,121.8,1,Steady mid-tier
171,52,45-54,Male,Wyoming,Clothing,Shirt,M,Maroon,Fall,25,2.6,False,Yes,True,Store Pickup,Yes,True,Venmo,46,Loyal,Bi-Weekly,14,26.07,651.75,1,Steady mid-tier
172,29,25-34,Male,Virginia,Clothing,Shorts,M,Blue,Summer,35,3.6,False,Yes,True,Store Pickup,Yes,True,Credit Card,4,New,Weekly,7,52.14,1824.9,0,High-value regulars
173,54,45-54,Male,Nebraska,Accessories,Jewelry,M,Violet,Summer,67,3.9,False,Yes,True,Next Day Air,Yes,True,Credit Card,42,Loyal,Bi-Weekly,14,26.07,1746.69,0,High-value regulars
174,25,25-34,Male,Hawaii,Accessories,Hat,M,Turquoise,Fall,46,3.4,False,Yes,True,Standard,Yes,True,Cash,30,Established,Annually,365,1.0,46.0,1,Steady mid-tier
175,41,35-44,Male,Vermont,Footwear,Shoes,L,Brown,Winter,35,3.5,False,Yes,True,Express,Yes,True,Venmo,37,Established,Annually,365,1.0,35.0,1,Steady mid-tier
176,53,45-54,Male,Oklahoma,Outerwear,Coat,L,Violet,Fall,86,2.8,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,2,New,Annually,365,1.0,86.0,1,Steady mid-tier
177,53,45-54,Male,New Hampshire,Accessories,Backpack,L,Black,Spring,81,2.7,False,Yes,True,Next Day Air,Yes,True,Credit Card,30,Established,Quarterly,90,4.06,328.86,1,Steady mid-tier
178,21,18-24,Male,Kansas,Clothing,Hoodie,L,Magenta,Fall,42,3.7,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,47,Loyal,Monthly,30,12.17,511.14,1,Steady mid-tier
179,61,55-64,Male,Idaho,Clothing,Skirt,L,Lavender,Fall,43,4.3,False,Yes,True,2-Day Shipping,Yes,True,PayPal,21,Developing,Quarterly,90,4.06,174.58,1,Steady mid-tier
180,64,55-64,Male,Illinois,Footwear,Boots,M,Violet,Fall,31,4.9,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,9,New,Fortnightly,14,26.07,808.17,1,Steady mid-tier
181,51,45-54,Male,South Dakota,Footwear,Sandals,L,Green,Fall,81,3.3,False,Yes,True,Store Pickup,Yes,True,Debit Card,12,Developing,Fortnightly,14,26.07,2111.67,0,High-value regulars
182,32,25-34,Male,Massachusetts,Clothing,Pants,M,Beige,Summer,61,4.7,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,4,New,Weekly,7,52.14,3180.54,0,High-value regulars
183,38,35-44,Male,Alabama,Accessories,Gloves,XL,Purple,Summer,96,2.8,False,Yes,True,Store Pickup,Yes,True,Debit Card,10,New,Annually,365,1.0,96.0,1,Steady mid-tier
184,58,55-64,Male,Ohio,Clothing,Skirt,XL,Beige,Spring,29,3.6,False,Yes,True,2-Day Shipping,Yes,True,Credit Card,26,Established,Weekly,7,52.14,1512.06,0,High-value regulars
185,32,25-34,Male,Hawaii,Footwear,Sneakers,L,Cyan,Spring,33,3.0,False,Yes,True,Express,Yes,True,Cash,40,Established,Fortnightly,14,26.07,860.31,1,Steady mid-tier
186,46,45-54,Male,Wisconsin,Clothing,T-shirt,XL,Silver,Summer,32,4.5,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,34,Established,Fortnightly,14,26.07,834.24,1,Steady mid-tier
187,39,35-44,Male,Minnesota,Accessories,Backpack,S,Lavender,Summer,56,2.9,False,Yes,True,Standard,Yes,True,Debit Card,31,Established,Annually,365,1.0,56.0,1,Steady mid-tier
188,19,18-24,Male,Georgia,Footwear,Shoes,S,Purple,Spring,94,3.3,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,1,New,Bi-Weekly,14,26.07,2450.58,0,High-value regulars
189,50,45-54,Male,Arkansas,Clothing,Hoodie,M,Pink,Spring,53,3.1,False,Yes,True,Express,Yes,True,Bank Transfer,5,New,Bi-Weekly,14,26.07,1381.71,1,Steady mid-tier
190,36,35-44,Male,West Virginia,Clothing,Blouse,M,Maroon,Fall,82,4.4,False,Yes,True,Next Day Air,Yes,True,Credit Card,4,New,Weekly,7,52.14,4275.48,0,High-value regulars
191,65,65+,Male,Indiana,Outerwear,Coat,XL,Beige,Fall,70,3.0,False,Yes,True,Free Shipping,Yes,True,Venmo,48,Loyal,Quarterly,90,4.06,284.2,1,Steady mid-tier
192,64,55-64,Male,Utah,Accessories,Hat,M,Gray,Fall,76,3.9,False,Yes,True,Free Shipping,Yes,True,Cash,29,Established,Every 3 Months,90,4.06,308.56,1,Steady mid-tier
193,46,45-54,Male,Nebraska,Footwear,Shoes,L,Turquoise,Summer,29,2.9,False,Yes,True,Express,Yes,True,PayPal,12,Developing,Bi-Weekly,14,26.07,756.03,1,Steady mid-tier
194,36,35-44,Male,North Dakota,Accessories,Belt,S,Silver,Fall,100,3.0,False,Yes,True,Standard,Yes,True,Venmo,29,Established,Annually,365,1.0,100.0,1,Steady mid-tier
195,51,45-54,Male,Missouri,Accessories,Backpack,M,Olive,Spring,94,3.1,False,Yes,True,Express,Yes,True,Debit Card,15,Developing,Quarterly,90,4.06,381.64,1,Steady mid-tier
196,51,45-54,Male,New York,Outerwear,Jacket,M,Magenta,Fall,25,4.3,False,Yes,True,Free Shipping,Yes,True,Credit Card,34,Established,Monthly,30,12.17,304.25,1,Steady mid-tier
197,38,35-44,Male,Washington,Footwear,Boots,M,Lavender,Summer,88,3.9,False,Yes,True,Next Day Air,Yes,True,Credit Card,41,Loyal,Fortnightly,14,26.07,2294.16,0,High-value regulars
198,59,55-64,Male,South Carolina,Accessories,Scarf,M,Black,Fall,78,3.2,False,Yes,True,2-Day Shipping,Yes,True,Credit Card,41,Loyal,Monthly,30,12.17,949.26,1,Steady mid-tier
199,57,55-64,Male,Utah,Accessories,Jewelry,M,Turquoise,Winter,45,4.8,False,Yes,True,Standard,Yes,True,Credit Card,39,Established,Fortnightly,14,26.07,1173.15,1,Steady mid-tier
200,54,45-54,Male,Idaho,Accessories,Hat,XL,Green,Summer,73,3.8,False,Yes,True,Express,Yes,True,Cash,32,Established,Weekly,7,52.14,3806.22,0,High-value regulars
201,25,25-34,Male,Pennsylvania,Clothing,Dress,S,Teal,Summer,61,3.3,False,Yes,True,Next Day Air,Yes,True,Venmo,29,Established,Monthly,30,12.17,742.37,1,Steady mid-tier
202,69,65+,Male,Missouri,Clothing,Blouse,S,Beige,Fall,22,4.3,False,Yes,True,Free Shipping,Yes,True,Bank Transfer,15,Developing,Annually,365,1.0,22.0,1,Steady mid-tier
203,57,55-64,Male,Nebraska,Accessories,Hat,L,Magenta,Spring,38,2.7,False,Yes,True,Express,Yes,True,Venmo,33,Established,Annually,365,1.0,38.0,1,Steady mid-tier
204,70,65+,Male,Indiana,Accessories,Scarf,S,Yellow,Fall,38,3.2,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,18,Developing,Weekly,7,52.14,1981.32,0,High-value regulars
205,24,18-24,Male,Arizona,Footwear,Sneakers,M,Yellow,Fall,100,4.0,False,Yes,True,Store Pickup,Yes,True,Cash,35,Established,Bi-Weekly,14,26.07,2607.0,0,High-value regulars
206,67,65+,Male,Hawaii,Clothing,Shirt,M,Silver,Winter,64,3.0,False,Yes,True,Standard,Yes,True,PayPal,25,Developing,Weekly,7,52.14,3336.96,0,High-value regulars
207,24,18-24,Male,Wisconsin,Clothing,T-shirt,L,Silver,Summer,55,4.2,False,Yes,True,Free Shipping,Yes,True,Venmo,6,New,Fortnightly,14,26.07,1433.85,0,High-value regulars
208,62,55-64,Male,Rhode Island,Accessories,Gloves,M,Silver,Summer,91,2.9,False,Yes,True,Express,Yes,True,Bank Transfer,17,Developing,Bi-Weekly,14,26.07,2372.37,0,High-value regulars
209,57,55-64,Male,Wisconsin,Clothing,Skirt,M,Gold,Spring,38,4.1,False,Yes,True,Store Pickup,Yes,True,Credit Card,17,Developing,Monthly,30,12.17,462.46,1,Steady mid-tier
210,55,55-64,Male,Minnesota,Footwear,Sandals,S,Olive,Winter,97,3.2,False,Yes,True,Store Pickup,Yes,True,Cash,44,Loyal,Every 3 Months,90,4.06,393.82,1,Steady mid-tier
211,45,45-54,Male,Vermont,Outerwear,Jacket,L,Teal,Fall,22,3.0,False,Yes,True,2-Day Shipping,Yes,True,PayPal,6,New,Fortnightly,14,26.07,573.54,1,Steady mid-tier
212,69,65+,Male,South Dakota,Clothing,Skirt,L,Maroon,Fall,92,4.2,False,Yes,True,2-Day Shipping,Yes,True,Debit Card,45,Loyal,Fortnightly,14,26.07,2398.44,0,High-value regulars
213,67,65+,Male,Virginia,Accessories,Handbag,L,Blue,Fall,84,4.2,False,Yes,True,Express,Yes,True,Debit Card,7,New,Annually,365,1.0,84.0,1,Steady mid-tier
214,30,25-34,Male,Nevada,Accessories,Handbag,L,Peach,Fall,93,4.4,False,Yes,True,Store Pickup,Yes,True,Debit Card,11,Developing,Every 3 Months,90,4.06,377.58,1,Steady mid-tier
215,24,18-24,Male,Hawaii,Outerwear,Jacket,L,Blue,Summer,50,4.2,False,Yes,True,Next Day Air,Yes,True,Cash,41,Loyal,Every 3 Months,90,4.06,203.0,1,Steady mid-tier
216,62,55-64,Male,New Jersey,Accessories,Scarf,S,Orange,Spring,64,2.8,False,Yes,True,2-Day Shipping,Yes,True,PayPal,24,Developing,Bi-Weekly,14,26.07,1668.48,0,High-value regulars
217,43,35-44,Male,Massachusetts,Clothing,Shorts,L,Yellow,Spring,61,3.7,False,Yes,True,Free Shipping,Yes,True,Venmo,21,Developing,Weekly,7,52.14,3180.54,0,High-value regulars
218,35,35-44,Male,Oklahoma,Accessories,Sunglasses,M,Purple,Winter,48,3.5,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,24,Developing,Annually,365,1.0,48.0,1,Steady mid-tier
219,28,25-34,Male,California,Clothing,T-shirt,S,Magenta,Spring,45,2.9,False,Yes,True,Store Pickup,Yes,True,Credit Card,8,New,Quarterly,90,4.06,182.7,1,Steady mid-tier
220,32,25-34,Male,Nevada,Accessories,Belt,M,Cyan,Spring,88,3.0,False,Yes,True,Free Shipping,Yes,True,Cash,12,Developing,Fortnightly,14,26.07,2294.16,0,High-value regulars
221,39,35-44,Male,Arizona,Footwear,Sneakers,S,Indigo,Spring,57,3.7,False,Yes,True,Express,Yes,True,Debit Card,48,Loyal,Fortnightly,14,26.07,1485.99,0,High-value regulars
222,28,25-34,Male,North Carolina,Accessories,Hat,XL,Magenta,Summer,68,4.4,False,Yes,True,Store Pickup,Yes,True,Bank Transfer,6,New,Quarterly,90,4.06,276.08,1,Steady mid-tier
223,47,45-54,Male,New York,Accessories,Gloves,XL,Gray,Spring,94,4.5,False,Yes,True,2-Day Shipping,Yes,True,PayPal,14,Developing,Fortnightly,14,26.07,2450.58,0,High-value regulars
224,20,18-24,Male,Wyoming,Clothing,Pants,M,Turquoise,Spring,41,4.8,False,Yes,True,Free Shipping,Yes,True,PayPal,34,Established,Annually,365,1.0,41.0,1,Steady mid-tier
225,63,55-64,Male,South Dakota,Clothing,Socks,S,Beige,Summer,83,2.9,False,Yes,True,Free Shipping,Yes,True,Cash,12,Developing,Every 3 Months,90,4.06,336.98,1,Steady mid-tier
226,25,25-34,Male,Arkansas,Outerwear,Jacket,M,Olive,Spring,22,3.2,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,11,Developing,Annually,365,1.0,22.0,1,Steady mid-tier
227,29,25-34,Male,Texas,Footwear,Shoes,L,Violet,Spring,74,3.3,False,Yes,True,Free Shipping,Yes,True,PayPal,5,New,Monthly,30,12.17,900.58,1,Steady mid-tier
228,50,45-54,Male,Rhode Island,Clothing,Jeans,M,Turquoise,Winter,90,4.2,False,Yes,True,Standard,Yes,True,Venmo,25,Developing,Fortnightly,14,26.07,2346.3,0,High-value regulars
229,18,18-24,Male,New Hampshire,Clothing,Socks,M,White,Spring,79,2.9,False,Yes,True,Store Pickup,Yes,True,Credit Card,11,Developing,Annually,365,1.0,79.0,1,Steady mid-tier
230,70,65+,Male,Ohio,Footwear,Sandals,S,Silver,Spring,28,4.6,False,Yes,True,Next Day Air,Yes,True,PayPal,27,Established,Every 3 Months,90,4.06,113.68,1,Steady mid-tier
231,66,65+,Male,Utah,Accessories,Scarf,L,Olive,Fall,88,4.1,False,Yes,True,Standard,Yes,True,Credit Card,43,Loyal,Annually,365,1.0,88.0,1,Steady mid-tier
232,28,25-34,Male,Tennessee,Clothing,Blouse,M,Blue,Spring,26,3.1,False,Yes,True,2-Day Shipping,Yes,True,Debit Card,18,Developing,Every 3 Months,90,4.06,105.56,1,Steady mid-tier
233,54,45-54,Male,Hawaii,Accessories,Jewelry,L,Purple,Winter,27,4.2,False,Yes,True,Express,Yes,True,Bank Transfer,32,Established,Bi-Weekly,14,26.07,703.89,1,Steady mid-tier
234,19,18-24,Male,Arizona,Clothing,Sweater,XL,Yellow,Fall,83,4.5,False,Yes,True,Next Day Air,Yes,True,Bank Transfer,27,Established,Every 3 Months,90,4.06,336.98,1,Steady mid-tier
235,20,18-24,Male,South Dakota,Accessories,Gloves,S,Silver,Summer,39,3.7,False,Yes,True,Next Day Air,Yes,True,Credit Card,24,Developing,Weekly,7,52.14,2033.46,0,High-value regulars
236,43,35-44,Male,New Jersey,Accessories,Sunglasses,M,Cyan,Winter,89,3.7,False,Yes,True,Free Shipping,Yes,True,Debit Card,31,Established,Quarterly,90,4.06,361.34,1,Steady mid-tier
237,38,35-44,Male,North Dakota,Outerwear,Coat,L,Green,Winter,68,3.4,False,Yes,True,Next Day Air,Yes,True,PayPal,39,Established,Fortnightly,14,26.07,1772.76,0,High-value regulars
238,50,45-54,Male,Iowa,Clothing,Dress,M,Beige,Summer,90,3.0,False,Yes,True,Store Pickup,Yes,True,Debit Card,36,Established,Fortnightly,14,26.07,2346.3,0,High-value regulars
239,64,55-64,Male,Ohio,Clothing,Skirt,M,Peach,Fall,34,4.2,False,Yes,True,Free Shipping,Yes,True,Cash,5,New,Annually,365,1.0,34.0,1,Steady mid-tier
240,49,45-54,Male,Vermont,Clothing,Pants,L,Yellow,Summer,51,2.9,False,Yes,True,Express,Yes,True,Credit Card,47,Loyal,Bi-Weekly,14,26.07,1329.57,1,Steady mid-tier
241,47,45-54,Male,Montana,Clothing,Sweater,XL,Turquoise,Winter,45,3.5,False,Yes,True,Free Shipping,Yes,True,Bank Transfer,29,Established,Fortnightly,14,26.07,1173.15,1,Steady mid-tier
242,36,35-44,Male,Delaware,Clothing,Hoodie,M,Peach,Winter,88,4.1,False,Yes,True,Free Shipping,Yes,True,Venmo,43,Loyal,Bi-Weekly,14,26.07,2294.16,0,High-value regulars
243,55,55-64,Male,New York,Outerwear,Coat,L,Gray,Summer,85,4.3,False,Yes,True,Store Pickup,Yes,True,Debit Card,40,Established,Every 3 Months,90,4.06,345.1,1,Steady mid-tier
244,25,25-34,Male,Kentucky,Accessories,Jewelry,M,Olive,Winter,100,2.8,False,Yes,True,2-Day Shipping,Yes,True,Debit Card,4,New,Monthly,30,12.17,1217.0,1,Steady mid-tier
245,53,45-54,Male,Oregon,Accessories,Belt,S,Indigo,Spring,42,4.9,False,Yes,True,2-Day Shipping,Yes,True,PayPal,39,Established,Weekly,7,52.14,2189.88,0,High-value regulars
246,49,45-54,Male,Rhode Island,Footwear,Sandals,L,Charcoal,Summer,53,3.3,False,Yes,True,Next Day Air,Yes,True,Venmo,45,Loyal,Fortnightly,14,26.07,1381.71,1,Steady mid-tier
247,35,35-44,Male,Nevada,Accessories,Sunglasses,XL,Beige,Spring,86,3.2,False,Yes,True,Express,Yes,True,Venmo,20,Developing,Bi-Weekly,14,26.07,2242.02,0,High-value regulars
248,29,25-34,Male,Montana,Clothing,Sweater,XL,Brown,Spring,66,4.4,False,Yes,True,Standard,Yes,True,Debit Card,14,Developing,Weekly,7,52.14,3441.24,0,High-value regulars
249,47,45-54,Male,Pennsylvania,Accessories,Belt,M,Blue,Winter,100,4.8,False,Yes,True,Express,Yes,True,PayPal,33,Established,Weekly,7,52.14,5214.0,0,High-value regulars
250,53,45-54,Male,Alaska,Accessories,Handbag,S,Teal,Fall,47,4.2,False,Yes,True,Standard,Yes,True,Credit Card,18,Developing,Annually,365,1.0,47.0,1,Steady mid-tier
251,33,25-34,Male,Mississippi,Clothing,Skirt,L,Black,Fall,25,4.0,False,Yes,True,Express,Yes,True,Bank Transfer,9,New,Weekly,7,52.14,1303.5,0,High-value regulars
252,21,18-24,Male,Wyoming,Accessories,Handbag,XL,Gold,Winter,51,2.5,False,Yes,True,Standard,Yes,True,PayPal,34,Established,Annually,365,1.0,51.0,1,Steady mid-tier
253,32,25-34,Male,Delaware,Clothing,Shorts,M,Violet,Summer,41,3.9,False,Yes,True,Free Shipping,Yes,True,Venmo,33,Established,Fortnightly,14,26.07,1068.87,1,Steady mid-tier
254,52,45-54,Male,Oklahoma,Footwear,Boots,L,Cyan,Winter,73,4.9,False,Yes,True,2-Day Shipping,Yes,True,Bank Transfer,15,Developing,Bi-Weekly,14,26.07,1903.11,0,High-value regulars
255,67,65+,Male,Indiana,Accessories,Sunglasses,M,White,Winter,42,3.5,False,Yes,True,Store Pickup,Yes,True,PayPal,4,New,Bi-Weekly,14,26.07,1094.94,1,Steady mid-tier
256,43,35-44,Male,Maryland,Accessories,Scarf,M,Charcoal,Spring,20,4.2,False,Yes,True,Free Shipping,Yes,True,Debit Card,25,Developing,Annually,365,1.0,20.0,1,Steady mid-tier
257,58,55-64,Male,South Dakota,Accessories,Jewelry,XL,Violet,Spring,30,4.7,False,Yes,True,Express,Yes,True,Credit Card,20,Developing,Every 3 Months,90,4.06,121.8,1,Steady mid-tier
258,20,18-24,Male,West Virginia,Accessories,Handbag,M,Red,Summer,53,4.5,False,Yes,True,Express,Yes,True,Credit Card,5,New,Quarterly,90,4.06,215.18,1,Steady mid-tier
259,61,55-64,Male,Alabama,Accessories,Gloves,S,Lavender,Spring,74,2.8,False,Yes,True,Express,Yes,True,Cash,16,Developing,Quarterly,90,4.06,300.44,1,Steady mid-tier
260,32,25-34,Male,Louisiana,Clothing,Jeans,M,Gold,Fall,57,2.9,False,Yes,True,Standard,Yes,True,Debit Card,13,Developing,Annually,365,1.0,57.0,1,Steady mid-tier
261,38,35-44,Male,Montana,Accessories,Hat,S,Red,Winter,57,3.2,False,Yes,True,2-Day Shipping,Yes,True,Credit Card,11,Developing,Every 3 Months,90,4.06,231.42,1,Steady mid-tier
262,21,18-24,Male,California,Clothing,Jeans,L,Magenta,Winter,77,4.9,False,Yes,True,Standard,Yes,True,Credit Card,21,Developing,Annually,365,1.0,77.0,1,Steady mid-tier
263,37,35-44,Male,Hawaii,Clothing,Pants,M,Teal,Summer,40,3.7,True,Yes,True,Next Day Air,Yes,True,Debit Card,6,New,Annually,365,1.0,40.0,1,Steady mid-tier
264,27,25-34,Male,Iowa,Clothing,Shorts,M,Purple,Summer,46,4.3,False,Yes,True,Store Pickup,Yes,True,Venmo,29,Established,Monthly,30,12.17,559.82,1,Steady mid-tier
265,36,35-44,Male,Colorado,Clothing,Pants,S,Charcoal,Fall,78,3.9,False,Yes,True,Store Pickup,Yes,True,Cash,15,Developing,Annually,365,1.0,78.0,1,Steady mid-tier
